State,Division,Region,Branch,Route Code,Village Name,pincode,Center Name,Group Name,Name,Loan nature,Employee Name for clinet,Existing Loan amount ,Loan Date,AGE,ID_DETAILS,ADHAAR NUMBER,Marital_Status,INCOME SOURCE,LoanStatus
Tamil Nadu,TN 01,ULUNDURPET,Ulundhurpet,TUDPUDPC,Arali,505305,Arali,Iyyanar-4,Gohel Rajuben,1,Sekar,25409,03-10-2013,42,280FZ/48,3.71E+15,Married,FLOWER SELLER,NO
Tamil Nadu,TN 01,ULUNDURPET,Ulundhurpet,TUDPUDPC,Arali,505445,Arali,Ayyanar-3,Mir Sajanben,1,Sekar,116175,20-02-2013,34,145BE-38,8.50E+15,Married,FLOWER SELLER,YES
Tamil Nadu,TN 01,ULUNDURPET,Ulundhurpet,TUDPUDPC,Arali,505445,Arali,Periyanayagi-1,Parmar Ramuben,1,Sekar,49326,08-05-2015,28,232RS/27,2.83E+15,Married,AGRICULTURE,NO
Tamil Nadu,TN 01,ULUNDURPET,Ulundhurpet,TUDPUDPC,Arali,505469,Arali,Periyanayagi-2,Meenaben Bahadurbhai Solanki,1,Sekar,146639,22-05-2015,25,330LO-67,6.65E+15,Married,BUSINESS,YES
Tamil Nadu,TN 01,ULUNDURPET,Ulundhurpet,TUDPUDPC,U Nemili,505526,U Nemili,Anbu-1,PARMAR PURIBEN,1,Sekar,125590,09-05-2015,19,193ZZ/75,4.31E+15,Married,BUSINESS,NO
Tamil Nadu,TN 01,ULUNDURPET,Ulundhurpet,TUDPUDPC,U Nemili,505305,U Nemili,Ambu-2,Beldar Kantaben,1,Sekar,220439,29-07-2015,40,204VT-20,1.74E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 01,ULUNDURPET,Ulundhurpet,TUDPUDPC,U Nemili,505532,U Nemili,Anbu-3,Thakor Nandaben,1,Sekar,13541,10-04-2015,38,342LB/11,6.22E+15,Married,OTHER,YES
Tamil Nadu,TN 03,KUMBAKONAM,Suriyanar,TKUMSURA,Sakkottai,505425,Mugunthanallur,Sivan 2A,Beldar Dakshaben,1,M. Karthik,123337,16-08-2014,46,698ZA-32,3.50E+15,Married,BUSINESS,YES
Tamil Nadu,TN 03,KUMBAKONAM,Suriyanar,TKUMSURA,Sakkottai,505531,Mugunthanallur SM,D Thendral,Thakor Dakshaben,1,M. Karthik,91910,18-03-2015,19,231NZ/79,3.40E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 01,ULUNDURPET,Ulundhurpet,TUDPUDPA,Vadathorasalur,505305,Vadathorasalur,Sevvalai,Ravla Madhuben,1,Sekar,225331,23-05-2013,19,466HY-38,4.43E+15,Married,BUSINESS,YES
Tamil Nadu,TN 03,KUMBAKONAM,Suriyanar,TKUMSURA,Kumbakonam,505467,Kumbakonam SM 2,Amman,Malek Bilkisbanu,1,M. Karthik,206730,29-07-2014,18,476SJ/86,4.48E+15,Married,AGRICULTURE,NO
Tamil Nadu,TN 01,ULUNDURPET,Ulundhurpet,TUDPUDPA,Theyagadhuruvam,505306,Kasthuribai nagar,Gundumalli-1,Malek Sayarabanu,1,Sekar,125740,04-08-2013,18,582SI-63,3.31E+15,Widowed,AGRICULTURE,NA
Tamil Nadu,TN 03,KUMBAKONAM,Suriyanar,TKUMSURA,Kumbakonam,505404,Muthaiyanagar,Murugan 7,Malek Afsanabanu,1,M. Karthik,21491,05-06-2013,47,211ZG/21,8.37E+15,Married,OTHER,YES
Tamil Nadu,TN 01,ULUNDURPET,Ulundhurpet,TUDPUDPA,Theyagadhuruvam,505325,Kasthuribai nagar,Gundumalli-3,Chauhan Hansaben,1,Sekar,28529,24-12-2015,32,531OM-14,2.42E+15,Married,OTHER,NO
Tamil Nadu,TN 01,ULUNDURPET,Ulundhurpet,TUDPUDPA,Theyagadhuruvam,505528,Kasthuribai nagar,Gundumalli-2,Thakor Mumtaj,1,Sekar,219029,24-11-2015,28,246HU/54,8.71E+15,Married,FLOWER SELLER,YES
Tamil Nadu,TN 03,KUMBAKONAM,Suriyanar,TKUMSURA,Kumbakonam,505526,Muthaiyanagar,Murugan 5,Gohel Lalitaben,1,M. Karthik,97180,17-08-2015,46,266LL-27,9.72E+15,Married,BUSINESS,NA
Tamil Nadu,TN 01,ULUNDURPET,Ulundhurpet,TUDPUDPA,Theyagadhuruvam,505531,Kasthuribai nagar,Gundumalli-4,Chauhan   Hansaben,1,Sekar,151394,17-09-2013,38,594ZY/58,9.61E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 03,KUMBAKONAM,Suriyanar,TKUMSURA,Kumbakonam,505528,Muthaiyanagar R,Murugan 2,Shekh Yasminbanu,1,M. Karthik,155576,19-08-2014,43,315CB-55,7.94E+15,Married,BUSINESS,YES
Tamil Nadu,TN 01,ULUNDURPET,Ulundhurpet,TUDPUDPB,Prithivimangalam,505473,Prithivimangalam,Mannan-3,Bharvad Ramuben,1,Sekar,41851,27-08-2014,40,146BF/77,4.94E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 01,ULUNDURPET,Ulundhurpet,TUDPUDPA,Theyagadhuruvam,505531,Kasthuribai nagar,Chendumalli,Bharvad Bharatiben,1,Sekar,181084,27-01-2013,21,201NQ-40,4.82E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 03,KUMBAKONAM,Suriyanar,TKUMSURA,Kumbakonam,505530,Muthaiyanagar R,Murugan 4,Pathan Sooltanbanu,1,M. Karthik,168312,29-09-2013,41,192AD/46,7.42E+15,Married,AGRICULTURE,NO
Tamil Nadu,TN 03,KUMBAKONAM,Suriyanar,TKUMSURA,Kumbakonam,505454,Muthaiyanagar,Murugan 1,Amariben Vashrambhai Bharvad,1,M. Karthik,97449,15-05-2014,36,304RQ-18,3.71E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 03,KUMBAKONAM,Suriyanar,TKUMSURA,Kumbakonam,505403,Sri Nagar colony 1,Vinayagar 2,Shekh Yasminbibi,1,M. Karthik,54523,24-04-2015,26,420RI/60,1.44E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 03,KUMBAKONAM,Suriyanar,TKUMSURA,Kumbakonam,505467,Sri Nagar colony,Vinayagar 1,Khalifa Salmaben,1,M. Karthik,124603,30-03-2015,26,246YE-43,8.34E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 03,KUMBAKONAM,Suriyanar,TKUMSURA,Aathanoor,505529,Sakkottai 0,Sangamam 4,Vaghri Jaaliben,1,M. Karthik,123485,26-11-2013,27,686PT/27,3.62E+15,Married,BUSINESS,YES
Tamil Nadu,TN 03,KUMBAKONAM,Suriyanar,TKUMSURA,Kumbakonam,505450,Sakkottai 0,Sangamam 5,Rawal Jashodaben,1,M. Karthik,32606,07-03-2015,34,480HR-44,1.90E+15,Married,FLOWER SELLER,YES
Tamil Nadu,TN 03,KUMBAKONAM,Suriyanar,TKUMSURA,Kumbakonam,505481,Sakkottai,Sangamam 5,Khalifa Sahistabanu,1,M. Karthik,119270,13-09-2015,28,463VU/94,5.55E+15,Married,BUSINESS,YES
Tamil Nadu,TN 03,KUMBAKONAM,Suriyanar,TKUMSURB,Kathiramangalam,505460,Kathiramangalam,Kannan 03,Vohra Nasimbanu,1,M. Karthik,160321,15-09-2013,48,138MO-29,3.82E+15,Married,OTHER,YES
Tamil Nadu,TN 03,KUMBAKONAM,Suriyanar,TKUMSURB,Kathiramangalam,505455,Kathiramangalam 2,Sakthi 02,Parmar Kokilaben,1,M. Karthik,226900,28-12-2015,33,344FO/15,1.67E+15,Married,FLOWER SELLER,NO
Tamil Nadu,TN 03,KUMBAKONAM,Suriyanar,TKUMSURB,Kathiramangalam,505526,Kathiramangalam,Kathir 1,Parmar Manjulaben,1,M. Karthik,84524,10-06-2014,35,583BO-81,3.90E+15,Married,BUSINESS,NA
Tamil Nadu,TN 03,KUMBAKONAM,Suriyanar,TKUMSURB,Nakkudi,505325,Kathiramangalam,Kannan 01,Parmar Vimalaben,1,M. Karthik,207751,03-07-2013,33,560ON/81,5.79E+15,Married,AGRICULTURE,NO
Tamil Nadu,TN 03,KUMBAKONAM,Suriyanar,TKUMSURB,Nakkudi,505327,Kathiramangalam,Kannan,Zala Labhuben,1,M. Karthik,222529,25-06-2015,30,101EV-74,7.51E+15,Married,BUSINESS,NO
Tamil Nadu,TN 03,KUMBAKONAM,Suriyanar,TKUMSURB,Kathiramangalam,505425,Kathiramangalam,Semparuthi 02,Parmar Kuvarben,1,M. Karthik,168530,04-10-2015,22,436EE/80,4.71E+15,Widowed,AGRICULTURE,YES
Tamil Nadu,TN 03,PUDUKOTTAI,Pudukottai,TPUDPUDF,Naththambannai,505466,Naththambannai,Agaram,Parmar Lalitaben,1,Karthikeyan,193846,26-03-2014,38,158ES-30,6.65E+15,Widowed,AGRICULTURE,YES
Tamil Nadu,TN 03,PUDUKOTTAI,Pudukottai,TPUDPUDF,Naththambannai,505530,Naththambannai,Agaram 2,Nayak  Gauriben,1,Karthikeyan,114527,29-06-2014,27,684MG/44,1.83E+15,Widowed,OTHER,YES
Tamil Nadu,TN 03,PUDUKOTTAI,Pudukottai,TPUDPUDB,Uyyakudipatti,505001,Uyyakudipatti,Anbu,Patel Daksaben,1,Karthikeyan,115205,26-01-2016,43,395PQ-98,3.43E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 03,PUDUKOTTAI,Pudukottai,TPUDPUDB,Pulvyal,505405,Pulvyal,Sivasakthi,N Ramilaben,1,Karthikeyan,53113,09-08-2014,43,345BN/45,8.19E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 03,PUDUKOTTAI,Pudukottai,TPUDPUDB,Agarapatty,505460,Agarapatty,Sree ponnazhagi,Raval Jyotsanaben,1,Karthikeyan,45078,05-09-2014,39,539YY-55,6.40E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 03,PUDUKOTTAI,Pudukottai,TPUDPUDB,Kadavampatty south,505307,Kadavampatti south,Sri muthumari,Raval Hansaben,1,Karthikeyan,107038,11-08-2014,29,414HA/57,3.01E+15,Married,OTHER,NO
Tamil Nadu,TN 03,PUDUKOTTAI,Pudukottai,TPUDPUDB,Kadavampatty south,505001,Kadavampatti south,Sri muthumari 2,Raval Lilaben,1,Karthikeyan,105679,06-04-2015,19,623XO-51,5.15E+15,Married,DAIRY,NA
Karnataka,KA 02,VIJAYAPURAM,Vijaypura,KVIJVIBC,Kalahalli,505467,Kachahalli,Lakshmi,Raval Sonalben,1,Nukula Tejassriram,90871,10-12-2015,34,314QX/87,3.16E+15,Married,OTHER,YES
Karnataka,KA 02,VIJAYAPURAM,Vijaypura,KVIJVIBC,Batrayanahalli,505454,Batrayanahalli,Manjula 1,Raval Laxmiben,1,Nukula Tejassriram,96460,05-02-2016,41,203KO-79,7.26E+15,Married,OTHER,NO
Karnataka,KA 02,VIJAYAPURAM,Vijaypura,KVIJVIBC,Koniganbele,505528,Koniganbele,Saibaba,Mansuri Shanejbanu,1,Nukula Tejassriram,15136,23-08-2015,48,287PF/93,5.54E+15,Married,AGRICULTURE,NO
Karnataka,KA 02,VIJAYAPURAM,Vijaypuram,KVIJVIBC,Koniganbele,505330,Koniganbele,Sai ram,Mansuri Rubinaben,1,Nukula Tejassriram,179008,04-01-2013,23,509ZW-34,9.13E+15,Married,FLOWER SELLER,YES
Karnataka,KA 02,VIJAYAPURAM,Vijaypuram,KVIJVIBC,Kancha halli,505453,Kancha halli,Muniyamma,Memal Yasmina,1,Nukula Tejassriram,42822,11-09-2015,24,543KP/67,4.62E+15,Married,OTHER,YES
Karnataka,KA 02,VIJAYAPURAM,Vijaypuram,KVIJVIBC,Kacha halli,505425,Kacha halli,RAM10,Meman Salmaben,1,Nukula Tejassriram,22221,01-03-2015,42,210BZ-94,3.31E+15,Married,DAIRY,NA
Karnataka,KA 04,PANDAVAPURA,Pandavapura,KPANPACC,Bannanagadi,505001,Bannanagadi 1,Maramma,RAVAL KANTABEN,1,Nukula Tejassriram,189303,26-09-2015,45,655SC/47,8.74E+15,Married,BUSINESS,YES
Karnataka,KA 04,PANDAVAPURA,Pandavapura,KPANPACC,Bannanagadi,505301,Bannanagadi 1,Vivekananda,Raval Rinkuben,1,Nukula Tejassriram,226660,27-09-2013,43,150HP-90,2.82E+15,Married,BUSINESS,YES
Karnataka,KA 03,PANDAVAPURA,Pandavapura,KPANPACC,Bannanagadi,505401,Bannanagadi 1,Siddeshwara,Thakor Mandulaben,1,Nukula Tejassriram,75868,22-04-2014,21,686XG/92,8.19E+15,Married,AGRICULTURE,YES
Karnataka,KA 04,PANDAVAPURA,Pandavapura,KPANPACC,Bannanagadi,505454,Bannanagadi 1,HUchchsmmsthayi,PATEL HIRABEN,1,Nukula Tejassriram,200503,24-06-2015,30,369SI-95,6.03E+15,Married,AGRICULTURE,NA
Karnataka,KA 04,PANDAVAPURA,Pandavapura,KPANPACC,Bannanagadi,505325,Bannanagadi 1,Bhairaveshwara,Chauhan Madhuben,1,Nukula Tejassriram,30419,16-09-2015,25,416VK/20,3.23E+15,Married,AGRICULTURE,NA
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-3,KCHACHCC,Saraguramoule,505526,Saraguramoule,Mahadeswara,Chauhan Anjanaben,1,Prasanth,175313,03-12-2014,26,611OF-65,5.05E+15,Married,OTHER,YES
Karnataka,KA 04,PANDAVAPURA,Pandavapura,KPANPACC,Bannanagadi,505001,Bannanagadi 1,DODDAMMATHY1,Chauhan Induben,1,Nukula Tejassriram,21571,24-03-2014,25,408MD/48,6.79E+15,Married,AGRICULTURE,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-3,KCHACHCC,Saraguramoule,505462,Saraguramoule,lakshmidevi,Chauhan Gauriben,1,Prasanth,49476,06-02-2014,45,613JQ-59,2.62E+15,Widowed,OTHER,NO
Karnataka,KA 04,PANDAVAPURA,Pandavapura,KPANPACC,Bannanagadi,505460,Bannanagadi 1,Mahalakshmi,Vaghela Kantaben,1,Nukula Tejassriram,135574,02-05-2014,38,640KC/93,4.47E+15,Widowed,DAIRY,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-3,KCHACHCC,Hanchithalapura,505301,Hanchithalapura,Kannada,Vaghela Harakhaben,1,Prasanth,160603,15-10-2013,47,182CF-68,1.79E+15,Married,AGRICULTURE,YES
Karnataka,KA 04,PANDAVAPURA,Pandavapura,KPANPACC,Bannanagadi,505466,Bannanagadi 1,Mastamma,Shaikh   Aminaben,1,Nukula Tejassriram,27095,27-08-2014,24,168ET/27,3.59E+15,Married,OTHER,YES
Karnataka,KA 04,PANDAVAPURA,Pandavapura,KPANPACC,Bannanagadi,505453,Bannanagadi 1,Shivaparvathi,Fakir   Abedaben,1,Nukula Tejassriram,201734,15-08-2015,43,282OU-36,1.54E+15,Married,BUSINESS,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-3,KCHACHCC,Hanchithalapura,505531,Hanchithalapura,suvarna,Taslimbanu Imaransha Fakir,1,Prasanth,197841,17-10-2015,31,149AD/26,4.70E+15,Married,FLOWER SELLER,YES
Karnataka,KA 04,PANDAVAPURA,Pandavapura,KPANPACC,Bannanagadi,505466,Bannanagadi 1,Manjunatha,Bapu   Roshanbibi,1,Nukula Tejassriram,192591,21-02-2014,22,106OM-41,5.51E+15,Married,LAND,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-3,KCHACHCC,Saraguramoule,505327,Saraguramoule,Kavana,Husenabibi   Fardimmiya Malek,1,Prasanth,174784,14-10-2015,20,555NO/57,1.98E+15,Married,DAIRY,NO
Karnataka,KA 04,PANDAVAPURA,Pandavapura,KPANPACC,Bannanagadi,505303,Bannanagadi 1,lAKSHMI,Fakir   Salmabanu,1,Nukula Tejassriram,130078,03-03-2014,43,383WJ-31,5.21E+15,Married,AGRICULTURE,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-3,KCHACHCC,Saraguramoule,505526,Saraguramoule,kavitha,Mumtajbibi  NA,1,Prasanth,14057,07-11-2014,47,462KU/31,3.79E+15,Married,BUSINESS,YES
Karnataka,KA 04,PANDAVAPURA,Pandavapura,KPANPACC,kEMPEGOWDANAKAKOPPALU,505501,kEMPEGOWDANAKAKOPPALU,Chamundeshari,Fakir   Nurjaha,1,Nukula Tejassriram,212970,19-08-2015,18,103JH-46,7.80E+15,Married,LAND,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-3,KCHACHCC,Saraguramoule,505402,Saraguramoule,vani,Chauhan Jigiben,1,Prasanth,182657,10-02-2013,24,358JB/71,1.29E+15,Married,AGRICULTURE,NA
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-3,KCHACHCC,Saraguramoule,505473,Saraguramoule,suryakanthi,Chunara Shaniben Salubhai,1,Prasanth,135042,30-01-2013,38,181DT-86,7.41E+15,Widowed,OTHER,NA
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-3,KCHACHCC,Saraguramoule,505301,Saraguramoule,sahana,Solanki Vighaben,1,Prasanth,63705,20-08-2014,43,245WA/39,5.39E+15,Married,BUSINESS,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-2,KCHACHBC,Avalakandalli,505415,Avalakandalli,omshakthi,Nilofar Banu Javidhusen Malek,1,Prasanth,202725,24-08-2015,29,564NQ-10,1.98E+15,Married,LAND,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-2,KCHACHBC,Avalakandalli,505454,Avalakandalli,sevanthi,Fakir Samimbanu,1,Prasanth,206355,27-07-2015,33,415GS/68,6.34E+15,Married,DAIRY,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-2,KCHACHBC,Avalakandalli,505450,Avalakandalli,Mahadeswara,Nagmabibi Ayub Shekh,1,Prasanth,160916,22-10-2014,42,285DT-11,2.73E+15,Married,BUSINESS,NO
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-2,KCHACHBC,Avalakandalli,505325,Avalakandalli,rajeswari,Fakir Jamilaben,1,Prasanth,46360,31-12-2014,40,546FV/43,8.17E+15,Widowed,AGRICULTURE,NA
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-2,KCHACHBC,Avalakandalli,505325,Avalakandalli,durgi,Chauhan Keshiben,1,Prasanth,209929,15-01-2013,43,288TO-34,3.93E+15,Married,AGRICULTURE,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-1,KCHACHAB,Haranahalli,505301,Haranahalli,vidya,Chauhan Laxmiben,1,Prasanth,20442,03-09-2014,36,655MC/13,5.78E+15,Married,AGRICULTURE,NO
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-1,KCHACHAB,Haranahalli,505453,Haranahalli,sandya,Chauhan Bhanuben,1,Prasanth,89603,20-11-2014,36,408JK-63,5.19E+15,Married,AGRICULTURE,NO
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-1,KCHACHAB,Haranahalli,505526,Haranahalli,kaveri,Dabhai Lilaben,1,Prasanth,30362,15-10-2014,48,265BO/69,1.73E+15,Married,FLOWER SELLER,YES
Karnataka,KA 04,PANDAVAPURA,Pandavapura,Kpanpaba,Melukote,505303,melukote,Lakshmidevi 1,Tejalben Dasharathbhai Chauhan,1,Nukula Tejassriram,85782,25-04-2014,40,461CN-70,6.50E+15,Married,OTHER,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-1,KCHACHAB,Haranahalli,505326,Haranahalli,chethan,PATEL LALIBEN,1,Prasanth,148205,02-09-2013,18,165IP/66,1.88E+15,Married,BUSINESS,YES
Karnataka,KA 04,PANDAVAPURA,Pandavapura,Kpanpaba,Melukote,505326,melukote,Lakshmidevi 2,Kureshi Sayshbanu,1,Nukula Tejassriram,184770,04-04-2015,38,338VF-36,5.05E+15,Married,AGRICULTURE,YES
Karnataka,KA 04,PANDAVAPURA,Pandavapura,Kpanpaba,Melukote,505305,melukote,Kaveri 1,Vohra Samimben,1,Nukula Tejassriram,126938,25-06-2013,36,254KG/88,8.07E+15,Married,DAIRY,YES
Karnataka,KA 04,PANDAVAPURA,Pandavapura,Kpanpaba,Melukote,505524,melukote,Santa,Sonara Samuben,1,Nukula Tejassriram,117107,01-02-2013,22,270LM-81,5.66E+15,Married,FLOWER SELLER,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-1,KCHACHAB,Haranahalli,505304,Haranahalli,manjunatha,Vaghri Manchhiben,1,Prasanth,17276,30-06-2013,46,344QI/20,2.67E+15,Widowed,DAIRY,NA
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-1,KCHACHAB,Haranahalli,505481,Haranahalli,srinivasa,Parmar Kokilaben,1,Prasanth,49074,23-03-2015,33,501IE-11,4.56E+15,Married,DAIRY,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-1,KCHACHAB,Haradanahalli,505451,haradana halli,sahana,Parmar Radhaben,1,Prasanth,166078,23-03-2014,33,521OG/55,4.57E+15,Married,FLOWER SELLER,NO
Karnataka,KA 04,PANDAVAPURA,Pandavapura,Kpanpaba,Melukote,505526,melukote,Lakshmi,Parmar Sanjanben,1,Nukula Tejassriram,170574,16-12-2015,25,336QI-32,3.68E+15,Married,BUSINESS,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-1,KCHACHAB,Haradanahalli,505467,haradana halli,gowri,Parmar Kokeelaben,1,Prasanth,103146,23-02-2015,38,294CS/46,5.52E+15,Married,BUSINESS,NA
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-1,KCHACHAB,Haranahalli,505460,Haranahalli,kavya,Prmar Madhuben  Prabhatbhai,1,Prasanth,41333,03-09-2013,21,517ZI-21,7.00E+15,Married,OTHER,YES
Karnataka,KA 04,CHAMRAJNAGAR,Chamrajnagar-1,KCHACHAB,Haranahalli,505473,Haranahalli,saraswathi,Parmar Gajiben,1,Prasanth,207983,24-09-2013,44,599QT/49,8.21E+15,Married,BUSINESS,YES
Karnataka,KA 01,KOLAR,KOLARAMMA,KKOLKOLC,Gangatta,505445,Gangatta 7,Mallige,Prmar Tkhaben,1,Praveen Kumar,23974,17-09-2014,31,647XN-55,9.71E+15,Married,FLOWER SELLER,YES
Karnataka,KA 01,KOLAR,KOLARAMMA,KKOLKOLC,Gangatta,505529,Gangatta 7,Gulabi,Chauhan Gitaben,1,Praveen Kumar,199387,06-03-2016,31,562MP/65,6.84E+15,Married,AGRICULTURE,NO
Karnataka,KA 01,KOLAR,KOLARAMMA,KKOLKOLC,Gangatta,505531,Gangatta 7,Sampige,Chauhan Hansaben,1,Praveen Kumar,210505,23-02-2014,42,252FL-38,8.47E+15,Married,AGRICULTURE,NO
Karnataka,KA 01,KOLAR,KOLARAMMA,KKOLKOLC,Gangatta,505405,Gangatta 7,Nandini,Chauhan Gitaben,1,Praveen Kumar,179564,17-01-2016,29,602SY/77,7.18E+15,Married,BUSINESS,YES
Karnataka,KA 01,KOLAR,KOLARAMMA,KKOLKOLC,Gangatta,505001,Gangatta 7,Vinayaka,Chauhan Kokilaben,1,Praveen Kumar,101990,27-08-2015,40,208HI-39,6.80E+15,Married,FLOWER SELLER,YES
Karnataka,KA 01,KOLAR,KOLARAMMA,KKOLKOLC,Gangatta,505306,Gangatta 7,Gangamma,Dabhi Sarojben,1,Praveen Kumar,91558,21-08-2013,46,182BU/98,2.11E+15,Married,FLOWER SELLER,YES
Karnataka,KA 01,KOLAR,KOLARAMMA,KKOLKOLC,Gangatta,505307,Gangatta 7,Sevanthi,Chauhan Kokeelaben,1,Praveen Kumar,194259,11-08-2014,34,282NN-93,2.62E+15,Married,AGRICULTURE,YES
Karnataka,KA 01,KOLAR,KOLARAMMA,KKOLKOLC,Gangatta,505304,Gangatta 7,Sanjana,Chauhan Nitaben,1,Praveen Kumar,216793,01-09-2014,30,270DJ/48,6.38E+15,Married,OTHER,YES
Karnataka,KA 01,KOLAR,KOLARAMMA,KKOLKOLC,Gangatta,505532,Gangatta 7,Lakshmi3,Chauhan Madhuben,1,Praveen Kumar,99800,15-11-2014,27,583CM-94,3.10E+15,Married,OTHER,NA
Karnataka,KA 01,KOLAR,KOLARAMMA,KKOLKOLC,Gangatta,505325,Gangatta 7,Roja3,Chauhan Jashodaben,1,Praveen Kumar,216696,05-02-2016,37,222VT/41,3.34E+15,Married,FLOWER SELLER,NO
Karnataka,KA 01,KOLAR,KOLARAMMA,KKOLKOLC,Gangatta,505469,Gangatta 7,`Sri Lakshmi,Chauhan Manguben,1,Praveen Kumar,73176,29-12-2015,23,122DH-72,1.32E+15,Married,OTHER,NO
Karnataka,KA 01,KOLAR,KOLARAMMA,KKOLKOLC,Gangatta,505527,Gangatta 8,Om Shakthi,Kantaben NA,1,Praveen Kumar,198550,21-08-2013,44,313EJ/37,4.86E+15,Married,OTHER,YES
Karnataka,KA 01,KOLAR,KOLARAMMA,KKOLKOLC,Biramaranahalli,505452,Biramaranahalli,Vanitha,Chauhan Sarojben,1,Praveen Kumar,222116,31-05-2013,48,296QP-30,8.59E+15,Married,AGRICULTURE,YES
Karnataka,KA 01,KOLAR,KOLARAMMA,KKOLKOLC,Biramaranahalli,505404,Biramaranahalli D,Chowdeswari,Chauhan Kokilaben,1,Praveen Kumar,87753,27-04-2015,18,424LB/39,6.55E+15,Married,BUSINESS,NO
Karnataka,KA 01,KOLAR,KOLARAMMA,KKOLKOLC,Biramaranahalli,505452,Biramaranahalli1,Sujatha,Chauhan Daxaben,1,Praveen Kumar,82297,19-11-2014,24,530OO-97,2.43E+15,Widowed,AGRICULTURE,YES
Karnataka,KA 01,CHINTHAMANI,Murugamala,KCHAMURA,Siddepalli,505452,Siddepalli,Anjaneya,Chauhan Manjulaben,1,Prasanth,132853,02-06-2014,34,387UP/97,3.73E+15,Widowed,AGRICULTURE,NA
Karnataka,KA 01,CHINTHAMANI,Murugamala,KCHIMURA,Siddepalli,505330,Siddepalli,pournami,Chauhan Nitaben,1,Prasanth,125395,22-02-2014,21,688OW-58,2.62E+15,Married,BUSINESS,YES
Karnataka,KA 01,CHINTHAMANI,Murugamala,KCHIMURA,Siddepalli,505425,Siddepalli,ganga-1,Chauhan Sangitaben,1,Prasanth,150930,12-08-2015,38,606BK/51,4.25E+15,Married,BUSINESS,NO
Karnataka,KA 01,CHINTHAMANI,Murugamala,KCHIMURA,Alappallli,505325,Alappalli,Mallige,Chauhan Nanduben,1,Prasanth,34118,15-03-2014,43,681YE-43,8.82E+15,Married,BUSINESS,YES
Karnataka,KA 01,CHINTHAMANI,Murugamala,KCHIMURA,Alappallli,505301,Alappalli,chandana,Chauhan Jashiben,1,Prasanth,24158,24-05-2014,24,674XM/75,8.27E+15,Married,AGRICULTURE,NA
Karnataka,KA 01,CHINTHAMANI,Murugamala,KCHIMURA,Alappallli,505451,Alappalli,Amulya-2,Chauhan Shardaben,1,Prasanth,106251,10-02-2013,23,209SD-10,9.80E+15,Married,AGRICULTURE,NA
Karnataka,KA 01,CHINTHAMANI,Murugamala,KCHIMURA,Gudumarlahalli,505466,Gudumarlahalli,Lakshmi,Chauhan Lalitaben,1,Prasanth,193570,31-08-2015,44,522BG/16,5.90E+15,Married,OTHER,YES
Karnataka,KA 01,CHINTHAMANI,Murugamala,KCHIMURA,Gudumarlahalli,505529,Gudumarlahalli,janasi,Chauhan Kokilaben,1,Prasanth,167616,19-04-2013,45,316UO-41,2.89E+15,Married,BUSINESS,YES
Karnataka,KA 01,CHINTHAMANI,Murugamala,KCHIMURA,Gudumarlahalli,505401,Gudumarlahalli,Byreswari,Chauhan  Kailashben,1,Prasanth,104924,08-10-2013,28,397BD/22,8.71E+15,Married,OTHER,YES
